UNIQUE_ID,State_Name,State_Abbrev,Date,Latitude,Longitude,Population,Act_Total_Cases,Act_Total_Deaths_Pct_Pop, Act_Total_Deaths_Per_Million ,Act_Total_Deaths,Act_New_Cases,Act_New_Deaths,Est_Total_Deaths,Est_New_Cases,Estimated_New_Deaths
Alaska_43964,Alaska,AK,2020-05-13,66.16 ,-153.37,"734,002 ",383 ,0.003542%, 35.42 ,26.00,0 ,0 ,10 ,2 ,0 
Alaska_43965,Alaska,AK,2020-05-14,66.16 ,-153.37,"734,002 ",383 ,0.003678%, 36.78 ,27.00,0 ,1 ,10 ,2 ,0 
Alaska_43966,Alaska,AK,2020-05-15,66.16 ,-153.37,"734,002 ",388 ,0.003815%, 38.15 ,28.00,5 ,1 ,10 ,2 ,0 
Alaska_43967,Alaska,AK,2020-05-16,66.16 ,-153.37,"734,002 ",388 ,0.003815%, 38.15 ,28.00,0 ,0 ,10 ,2 ,0 
Alaska_43968,Alaska,AK,2020-05-17,66.16 ,-153.37,"734,002 ",388 ,0.003951%, 39.51 ,29.00,0 ,1 ,10 ,1 ,0 
Alaska_43969,Alaska,AK,2020-05-18,66.16 ,-153.37,"734,002 ",388 ,0.004087%, 40.87 ,30.00,0 ,1 ,10 ,1 ,0 
Alaska_43970,Alaska,AK,2020-05-19,66.16 ,-153.37,"734,002 ",400 ,0.004223%, 42.23 ,31.00,12 ,1 ,10 ,1 ,0 
Alaska_43971,Alaska,AK,2020-05-20,66.16 ,-153.37,"734,002 ",401 ,0.004496%, 44.96 ,33.00,1 ,2 ,10 ,1 ,0 
Alaska_43972,Alaska,AK,2020-05-21,66.16 ,-153.37,"734,002 ",401 ,0.004496%, 44.96 ,33.00,0 ,0 ,10 ,1 ,0 
Alaska_43973,Alaska,AK,2020-05-22,66.16 ,-153.37,"734,002 ",403 ,0.004632%, 46.32 ,34.00,2 ,1 ,10 ,1 ,0 
Alaska_43974,Alaska,AK,2020-05-23,66.16 ,-153.37,"734,002 ",407 ,0.004632%, 46.32 ,34.00,4 ,0 ,10 ,1 ,0 
Alaska_43975,Alaska,AK,2020-05-24,66.16 ,-153.37,"734,002 ",407 ,0.004632%, 46.32 ,34.00,0 ,0 ,10 ,1 ,0 
Alaska_43976,Alaska,AK,2020-05-25,66.16 ,-153.37,"734,002 ",408 ,0.004768%, 47.68 ,35.00,1 ,1 ,10 ,1 ,0 
Alaska_43977,Alaska,AK,2020-05-26,66.16 ,-153.37,"734,002 ",410 ,0.004768%, 47.68 ,35.00,2 ,0 ,10 ,1 ,0 
Alaska_43978,Alaska,AK,2020-05-27,66.16 ,-153.37,"734,002 ",411 ,0.003951%, 39.51 ,29.00,1 ,(6),10 ,1 ,0 
Alaska_43979,Alaska,AK,2020-05-28,66.16 ,-153.37,"734,002 ",424 ,0.004905%, 49.05 ,36.00,13 ,7 ,10 ,1 ,0 
Alaska_43980,Alaska,AK,2020-05-29,66.16 ,-153.37,"734,002 ",429 ,0.004905%, 49.05 ,36.00,5 ,0 ,10 ,1 ,0 
Alaska_43981,Alaska,AK,2020-05-30,66.16 ,-153.37,"734,002 ",433 ,0.004905%, 49.05 ,36.00,4 ,0 ,10 ,1 ,0 
Alaska_43982,Alaska,AK,2020-05-31,66.16 ,-153.37,"734,002 ",459 ,0.004905%, 49.05 ,36.00,26 ,0 ,10 ,1 ,0 
Alaska_43983,Alaska,AK,2020-06-01,66.16 ,-153.37,"734,002 ",466 ,0.004905%, 49.05 ,36.00,7 ,0 ,10 ,1 ,0 
Alaska_43984,Alaska,AK,2020-06-02,66.16 ,-153.37,"734,002 ",486 ,0.005041%, 50.41 ,37.00,20 ,1 ,10 ,0 ,0 
Arizona_43891,Arizona,AZ,2020-03-01,34.05 ,-111.09,"7,378,494 ",1 ,0.000000%, -   ,0.00,0 ,0 ,0 ,52 ,0 
Arizona_43892,Arizona,AZ,2020-03-02,34.05 ,-111.09,"7,378,494 ",1 ,0.000000%, -   ,0.00,0 ,0 ,0 ,67 ,0 
Arizona_43893,Arizona,AZ,2020-03-03,34.05 ,-111.09,"7,378,494 ",1 ,0.000000%, -   ,0.00,0 ,0 ,0 ,72 ,0 
Arizona_43894,Arizona,AZ,2020-03-04,34.05 ,-111.09,"7,378,494 ",1 ,0.000000%, -   ,0.00,0 ,0 ,0 ,88 ,0 
Arizona_43895,Arizona,AZ,2020-03-05,34.05 ,-111.09,"7,378,494 ",1 ,0.000000%, -   ,0.00,0 ,0 ,0 ,117 ,0 
Arizona_43896,Arizona,AZ,2020-03-06,34.05 ,-111.09,"7,378,494 ",2 ,0.000000%, -   ,0.00,1 ,0 ,0 ,129 ,0 
Arizona_43897,Arizona,AZ,2020-03-07,34.05 ,-111.09,"7,378,494 ",4 ,0.000000%, -   ,0.00,2 ,0 ,0 ,152 ,0 
Arizona_43898,Arizona,AZ,2020-03-08,34.05 ,-111.09,"7,378,494 ",4 ,0.000000%, -   ,0.00,0 ,0 ,0 ,181 ,0 
Arizona_43899,Arizona,AZ,2020-03-09,34.05 ,-111.09,"7,378,494 ",4 ,0.000000%, -   ,0.00,0 ,0 ,0 ,205 ,0 
Arizona_43900,Arizona,AZ,2020-03-10,34.05 ,-111.09,"7,378,494 ",6 ,0.000000%, -   ,0.00,2 ,0 ,0 ,248 ,0 
Arizona_43901,Arizona,AZ,2020-03-11,34.05 ,-111.09,"7,378,494 ",9 ,0.000000%, -   ,0.00,3 ,0 ,0 ,282 ,0 
Arizona_43902,Arizona,AZ,2020-03-12,34.05 ,-111.09,"7,378,494 ",9 ,0.000000%, -   ,0.00,0 ,0 ,0 ,302 ,0 
Arizona_43903,Arizona,AZ,2020-03-13,34.05 ,-111.09,"7,378,494 ",9 ,0.000000%, -   ,0.00,0 ,0 ,0 ,349 ,0 
Arizona_43904,Arizona,AZ,2020-03-14,34.05 ,-111.09,"7,378,494 ",12 ,0.000000%, -   ,0.00,3 ,0 ,0 ,422 ,0 
Arizona_43905,Arizona,AZ,2020-03-15,34.05 ,-111.09,"7,378,494 ",12 ,0.000000%, -   ,0.00,0 ,0 ,0 ,478 ,0 
Arizona_43906,Arizona,AZ,2020-03-16,34.05 ,-111.09,"7,378,494 ",18 ,0.000000%, -   ,0.00,6 ,0 ,0 ,493 ,0 
Arizona_43907,Arizona,AZ,2020-03-17,34.05 ,-111.09,"7,378,494 ",20 ,0.000000%, -   ,0.00,2 ,0 ,0 ,566 ,0 
Arizona_43908,Arizona,AZ,2020-03-18,34.05 ,-111.09,"7,378,494 ",27 ,0.000000%, -   ,0.00,7 ,0 ,0 ,632 ,0 
Arizona_43909,Arizona,AZ,2020-03-19,34.05 ,-111.09,"7,378,494 ",45 ,0.000000%, -   ,0.00,18 ,0 ,0 ,714 ,0 
Arizona_43910,Arizona,AZ,2020-03-20,34.05 ,-111.09,"7,378,494 ",68 ,0.000000%, -   ,0.00,23 ,0 ,0 ,746 ,0 
Arizona_43911,Arizona,AZ,2020-03-21,34.05 ,-111.09,"7,378,494 ",104 ,0.000014%, 0.14 ,1.00,36 ,1 ,1 ,831 ,1 
Arizona_43912,Arizona,AZ,2020-03-22,34.05 ,-111.09,"7,378,494 ",152 ,0.000027%, 0.27 ,2.00,48 ,1 ,2 ,939 ,1 
Arizona_43913,Arizona,AZ,2020-03-23,34.05 ,-111.09,"7,378,494 ",235 ,0.000027%, 0.27 ,2.00,83 ,0 ,2 ,992 ,0 
Arizona_43914,Arizona,AZ,2020-03-24,34.05 ,-111.09,"7,378,494 ",326 ,0.000041%, 0.41 ,3.00,91 ,1 ,5 ,"1,072 ",3 
Arizona_43915,Arizona,AZ,2020-03-25,34.05 ,-111.09,"7,378,494 ",401 ,0.000054%, 0.54 ,4.00,75 ,1 ,6 ,"1,092 ",1 
Arizona_43916,Arizona,AZ,2020-03-26,34.05 ,-111.09,"7,378,494 ",508 ,0.000054%, 0.54 ,4.00,107 ,0 ,8 ,"1,138 ",2 
Arizona_43917,Arizona,AZ,2020-03-27,34.05 ,-111.09,"7,378,494 ",665 ,0.000149%, 1.49 ,11.00,157 ,7 ,13 ,"1,318 ",5 
Arizona_43918,Arizona,AZ,2020-03-28,34.05 ,-111.09,"7,378,494 ",773 ,0.000149%, 1.49 ,11.00,108 ,0 ,15 ,"1,348 ",2 
Arizona_43919,Arizona,AZ,2020-03-29,34.05 ,-111.09,"7,378,494 ",919 ,0.000149%, 1.49 ,11.00,146 ,0 ,17 ,"1,489 ",2 
Arizona_43920,Arizona,AZ,2020-03-30,34.05 ,-111.09,"7,378,494 ","1,157 ",0.000149%, 1.49 ,11.00,238 ,0 ,20 ,"1,502 ",3 
Arizona_43921,Arizona,AZ,2020-03-31,34.05 ,-111.09,"7,378,494 ","1,289 ",0.000271%, 2.71 ,20.00,132 ,9 ,24 ,"1,567 ",4 
Arizona_43922,Arizona,AZ,2020-04-01,34.05 ,-111.09,"7,378,494 ","1,413 ",0.000190%, 1.90 ,14.00,124 ,(6),29 ,"1,588 ",5 
Arizona_43923,Arizona,AZ,2020-04-02,34.05 ,-111.09,"7,378,494 ","1,596 ",0.000501%, 5.01 ,37.00,183 ,23 ,32 ,"1,663 ",3 
Arizona_43924,Arizona,AZ,2020-04-03,34.05 ,-111.09,"7,378,494 ","1,769 ",0.000434%, 4.34 ,32.00,173 ,(5),41 ,"1,739 ",9 
Arizona_43925,Arizona,AZ,2020-04-04,34.05 ,-111.09,"7,378,494 ","2,019 ",0.000678%, 6.78 ,50.00,250 ,18 ,52 ,"1,822 ",11 
Arizona_43926,Arizona,AZ,2020-04-05,34.05 ,-111.09,"7,378,494 ","2,269 ",0.000732%, 7.32 ,54.00,250 ,4 ,64 ,"1,900 ",12 
Arizona_43927,Arizona,AZ,2020-04-06,34.05 ,-111.09,"7,378,494 ","2,460 ",0.000745%, 7.45 ,55.00,191 ,1 ,65 ,"1,880 ",1 
Arizona_43928,Arizona,AZ,2020-04-07,34.05 ,-111.09,"7,378,494 ","2,575 ",0.000800%, 8.00 ,59.00,115 ,4 ,73 ,"2,039 ",8 
Arizona_43929,Arizona,AZ,2020-04-08,34.05 ,-111.09,"7,378,494 ","2,726 ",0.001044%, 10.44 ,77.00,151 ,18 ,80 ,"1,992 ",7 
Arizona_43930,Arizona,AZ,2020-04-09,34.05 ,-111.09,"7,378,494 ","3,018 ",0.001084%, 10.84 ,80.00,292 ,3 ,89 ,"2,058 ",9 
Arizona_43931,Arizona,AZ,2020-04-10,34.05 ,-111.09,"7,378,494 ","3,112 ",0.001084%, 10.84 ,80.00,94 ,0 ,97 ,"2,132 ",8 
Arizona_43932,Arizona,AZ,2020-04-11,34.05 ,-111.09,"7,378,494 ","3,393 ",0.001193%, 11.93 ,88.00,281 ,8 ,108 ,"2,115 ",11 
Arizona_43933,Arizona,AZ,2020-04-12,34.05 ,-111.09,"7,378,494 ","3,542 ",0.001396%, 13.96 ,103.00,149 ,15 ,115 ,"2,150 ",7 
Arizona_43934,Arizona,AZ,2020-04-13,34.05 ,-111.09,"7,378,494 ","3,705 ",0.001545%, 15.45 ,114.00,163 ,11 ,122 ,"2,187 ",7 
Arizona_43935,Arizona,AZ,2020-04-14,34.05 ,-111.09,"7,378,494 ","3,809 ",0.001613%, 16.13 ,119.00,104 ,5 ,131 ,"2,162 ",9 
Arizona_43936,Arizona,AZ,2020-04-15,34.05 ,-111.09,"7,378,494 ","3,964 ",0.001735%, 17.35 ,128.00,155 ,9 ,142 ,"2,308 ",11 
Arizona_43937,Arizona,AZ,2020-04-16,34.05 ,-111.09,"7,378,494 ","4,237 ",0.001843%, 18.43 ,136.00,273 ,8 ,150 ,"2,386 ",8 
Arizona_43938,Arizona,AZ,2020-04-17,34.05 ,-111.09,"7,378,494 ","4,511 ",0.001911%, 19.11 ,141.00,274 ,5 ,169 ,"2,268 ",19 
Arizona_43939,Arizona,AZ,2020-04-18,34.05 ,-111.09,"7,378,494 ","4,724 ",0.002440%, 24.40 ,180.00,213 ,39 ,180 ,"2,372 ",11 
Arizona_43940,Arizona,AZ,2020-04-19,34.05 ,-111.09,"7,378,494 ","4,933 ",0.002480%, 24.80 ,183.00,209 ,3 ,184 ,"2,246 ",4 
Arizona_43941,Arizona,AZ,2020-04-20,34.05 ,-111.09,"7,378,494 ","5,068 ",0.002575%, 25.75 ,190.00,135 ,7 ,191 ,"2,198 ",7 
Arizona_43942,Arizona,AZ,2020-04-21,34.05 ,-111.09,"7,378,494 ","5,256 ",0.002819%, 28.19 ,208.00,188 ,18 ,208 ,"2,274 ",17 
Arizona_43943,Arizona,AZ,2020-04-22,34.05 ,-111.09,"7,378,494 ","5,473 ",0.003131%, 31.31 ,231.00,217 ,23 ,231 ,"2,338 ",23 
Arizona_43944,Arizona,AZ,2020-04-23,34.05 ,-111.09,"7,378,494 ","5,772 ",0.003375%, 33.75 ,249.00,299 ,18 ,249 ,"2,306 ",18 
Arizona_43945,Arizona,AZ,2020-04-24,34.05 ,-111.09,"7,378,494 ","6,045 ",0.003605%, 36.05 ,266.00,273 ,17 ,266 ,"2,258 ",17 
Arizona_43946,Arizona,AZ,2020-04-25,34.05 ,-111.09,"7,378,494 ","6,286 ",0.003700%, 37.00 ,273.00,241 ,7 ,273 ,"2,181 ",7 
Arizona_43947,Arizona,AZ,2020-04-26,34.05 ,-111.09,"7,378,494 ","6,534 ",0.003727%, 37.27 ,275.00,248 ,2 ,275 ,"2,243 ",2 
Arizona_43948,Arizona,AZ,2020-04-27,34.05 ,-111.09,"7,378,494 ","6,725 ",0.003727%, 37.27 ,275.00,191 ,0 ,275 ,"2,210 ",0 
Arizona_43949,Arizona,AZ,2020-04-28,34.05 ,-111.09,"7,378,494 ","6,955 ",0.003727%, 37.27 ,275.00,230 ,0 ,275 ,"2,120 ",0 
Arizona_43950,Arizona,AZ,2020-04-29,34.05 ,-111.09,"7,378,494 ","7,209 ",0.004147%, 41.47 ,306.00,254 ,31 ,308 ,"2,215 ",33 
Arizona_43951,Arizona,AZ,2020-04-30,34.05 ,-111.09,"7,378,494 ","7,655 ",0.004310%, 43.10 ,318.00,446 ,12 ,320 ,"2,069 ",12 
Arizona_43952,Arizona,AZ,2020-05-01,34.05 ,-111.09,"7,378,494 ","7,969 ",0.004445%, 44.45 ,328.00,314 ,10 ,330 ,"2,103 ",10 
Arizona_43953,Arizona,AZ,2020-05-02,34.05 ,-111.09,"7,378,494 ","8,364 ",0.004445%, 44.45 ,328.00,395 ,0 ,330 ,"2,055 ",0 
Arizona_43954,Arizona,AZ,2020-05-03,34.05 ,-111.09,"7,378,494 ","8,640 ",0.004445%, 44.45 ,328.00,276 ,0 ,362 ,"1,986 ",32 
Arizona_43955,Arizona,AZ,2020-05-04,34.05 ,-111.09,"7,378,494 ","8,924 ",0.004445%, 44.45 ,328.00,284 ,0 ,362 ,"1,971 ",0 
Arizona_43956,Arizona,AZ,2020-05-05,34.05 ,-111.09,"7,378,494 ","9,305 ",0.005326%, 53.26 ,393.00,381 ,65 ,395 ,"1,911 ",33 
Arizona_43957,Arizona,AZ,2020-05-06,34.05 ,-111.09,"7,378,494 ","9,707 ",0.005760%, 57.60 ,425.00,402 ,32 ,426 ,"1,837 ",31 
Arizona_43958,Arizona,AZ,2020-05-07,34.05 ,-111.09,"7,378,494 ","9,945 ",0.006085%, 60.85 ,449.00,238 ,24 ,450 ,"1,858 ",24 
Arizona_43959,Arizona,AZ,2020-05-08,34.05 ,-111.09,"7,378,494 ","10,526 ",0.006993%, 69.93 ,516.00,581 ,67 ,517 ,"1,794 ",67 
Arizona_43960,Arizona,AZ,2020-05-09,34.05 ,-111.09,"7,378,494 ","10,960 ",0.007197%, 71.97 ,531.00,434 ,15 ,532 ,"1,679 ",15 
Arizona_43961,Arizona,AZ,2020-05-10,34.05 ,-111.09,"7,378,494 ","11,119 ",0.007251%, 72.51 ,535.00,159 ,4 ,536 ,"1,726 ",4 
Arizona_43962,Arizona,AZ,2020-05-11,34.05 ,-111.09,"7,378,494 ","11,383 ",0.007332%, 73.32 ,541.00,264 ,6 ,542 ,"1,578 ",6 
Arizona_43963,Arizona,AZ,2020-05-12,34.05 ,-111.09,"7,378,494 ","11,736 ",0.007603%, 76.03 ,561.00,353 ,20 ,562 ,"1,528 ",20 
Arizona_43964,Arizona,AZ,2020-05-13,34.05 ,-111.09,"7,378,494 ","12,216 ",0.008050%, 80.50 ,594.00,480 ,33 ,595 ,"1,467 ",33 
Arizona_43965,Arizona,AZ,2020-05-14,34.05 ,-111.09,"7,378,494 ","12,674 ",0.008443%, 84.43 ,623.00,458 ,29 ,624 ,"1,437 ",29 
Arizona_43966,Arizona,AZ,2020-05-15,34.05 ,-111.09,"7,378,494 ","13,169 ",0.008809%, 88.09 ,650.00,495 ,27 ,651 ,"1,414 ",27 
Arizona_43967,Arizona,AZ,2020-05-16,34.05 ,-111.09,"7,378,494 ","13,666 ",0.009189%, 91.89 ,678.00,497 ,28 ,679 ,"1,396 ",28 
Arizona_43968,Arizona,AZ,2020-05-17,34.05 ,-111.09,"7,378,494 ","13,945 ",0.009202%, 92.02 ,679.00,279 ,1 ,680 ,"1,389 ",1 
Arizona_43969,Arizona,AZ,2020-05-18,34.05 ,-111.09,"7,378,494 ","14,208 ",0.009297%, 92.97 ,686.00,263 ,7 ,687 ,"1,398 ",7 
Arizona_43970,Arizona,AZ,2020-05-19,34.05 ,-111.09,"7,378,494 ","14,576 ",0.009541%, 95.41 ,704.00,368 ,18 ,705 ,"1,425 ",18 
Arizona_43971,Arizona,AZ,2020-05-20,34.05 ,-111.09,"7,378,494 ","14,906 ",0.010110%, 101.10 ,746.00,330 ,42 ,747 ,"1,468 ",42 
Arizona_43972,Arizona,AZ,2020-05-21,34.05 ,-111.09,"7,378,494 ","15,348 ",0.010327%, 103.27 ,762.00,442 ,16 ,764 ,"1,519 ",17 
Arizona_43973,Arizona,AZ,2020-05-22,34.05 ,-111.09,"7,378,494 ","15,624 ",0.010476%, 104.76 ,773.00,276 ,11 ,775 ,"1,577 ",11 
Arizona_43974,Arizona,AZ,2020-05-23,34.05 ,-111.09,"7,378,494 ","16,053 ",0.010829%, 108.29 ,799.00,429 ,26 ,801 ,"1,641 ",26 
Arizona_43975,Arizona,AZ,2020-05-24,34.05 ,-111.09,"7,378,494 ","16,377 ",0.010829%, 108.29 ,799.00,324 ,0 ,801 ,"1,698 ",0 
Arizona_43976,Arizona,AZ,2020-05-25,34.05 ,-111.09,"7,378,494 ","16,575 ",0.010910%, 109.10 ,805.00,198 ,6 ,807 ,"1,733 ",6 
Arizona_43977,Arizona,AZ,2020-05-26,34.05 ,-111.09,"7,378,494 ","16,864 ",0.010951%, 109.51 ,808.00,289 ,3 ,810 ,"1,764 ",3 
Arizona_43978,Arizona,AZ,2020-05-27,34.05 ,-111.09,"7,378,494 ","17,318 ",0.011276%, 112.76 ,832.00,454 ,24 ,834 ,"1,803 ",24 
Arizona_43979,Arizona,AZ,2020-05-28,34.05 ,-111.09,"7,378,494 ","17,877 ",0.011615%, 116.15 ,857.00,559 ,25 ,860 ,"1,836 ",26 
Arizona_43980,Arizona,AZ,2020-05-29,34.05 ,-111.09,"7,378,494 ","18,472 ",0.011954%, 119.54 ,882.00,595 ,25 ,886 ,"1,868 ",26 
Arizona_43981,Arizona,AZ,2020-05-30,34.05 ,-111.09,"7,378,494 ","19,258 ",0.012211%, 122.11 ,901.00,786 ,19 ,903 ,"1,903 ",14 
Arizona_43982,Arizona,AZ,2020-05-31,34.05 ,-111.09,"7,378,494 ","19,936 ",0.012252%, 122.52 ,904.00,678 ,3 ,916 ,"1,932 ",13 
Arizona_43983,Arizona,AZ,2020-06-01,34.05 ,-111.09,"7,378,494 ","20,129 ",0.012428%, 124.28 ,917.00,193 ,13 ,929 ,"1,941 ",13 
Arizona_43984,Arizona,AZ,2020-06-02,34.05 ,-111.09,"7,378,494 ","21,264 ",0.012767%, 127.67 ,942.00,"1,135 ",25 ,942 ,"1,931 ",13 
Arkansas_43891,Arkansas,AR,2020-03-01,34.80 ,-92.20,"3,038,999 ",0 ,0.000000%, -   ,0.00,0 ,0 ,0 ,8 ,0 
Arkansas_43892,Arkansas,AR,2020-03-02,34.80 ,-92.20,"3,038,999 ",0 ,0.000000%, -   ,0.00,0 ,0 ,0 ,13 ,0 
Arkansas_43893,Arkansas,AR,2020-03-03,34.80 ,-92.20,"3,038,999 ",0 ,0.000000%, -   ,0.00,0 ,0 ,0 ,18 ,0 
Arkansas_43894,Arkansas,AR,2020-03-04,34.80 ,-92.20,"3,038,999 ",0 ,0.000000%, -   ,0.00,0 ,0 ,0 ,25 ,0 
Arkansas_43895,Arkansas,AR,2020-03-05,34.80 ,-92.20,"3,038,999 ",0 ,0.000000%, -   ,0.00,0 ,0 ,0 ,34 ,0 
Arkansas_43896,Arkansas,AR,2020-03-06,34.80 ,-92.20,"3,038,999 ",0 ,0.000000%, -   ,0.00,0 ,0 ,0 ,46 ,0 
Arkansas_43897,Arkansas,AR,2020-03-07,34.80 ,-92.20,"3,038,999 ",0 ,0.000000%, -   ,0.00,0 ,0 ,0 ,61 ,0 
Arkansas_43898,Arkansas,AR,2020-03-08,34.80 ,-92.20,"3,038,999 ",0 ,0.000000%, -   ,0.00,0 ,0 ,0 ,77 ,0 
Arkansas_43899,Arkansas,AR,2020-03-09,34.80 ,-92.20,"3,038,999 ",0 ,0.000000%, -   ,0.00,0 ,0 ,0 ,93 ,0 
Arkansas_43900,Arkansas,AR,2020-03-10,34.80 ,-92.20,"3,038,999 ",0 ,0.000000%, -   ,0.00,0 ,0 ,0 ,104 ,0 
Arkansas_43901,Arkansas,AR,2020-03-11,34.80 ,-92.20,"3,038,999 ",0 ,0.000000%, -   ,0.00,0 ,0 ,0 ,127 ,0 
Arkansas_43902,Arkansas,AR,2020-03-12,34.80 ,-92.20,"3,038,999 ",0 ,0.000000%, -   ,0.00,0 ,0 ,0 ,144 ,0 
Arkansas_43903,Arkansas,AR,2020-03-13,34.80 ,-92.20,"3,038,999 ",9 ,0.000000%, -   ,0.00,9 ,0 ,0 ,158 ,0 
Arkansas_43904,Arkansas,AR,2020-03-14,34.80 ,-92.20,"3,038,999 ",12 ,0.000000%, -   ,0.00,3 ,0 ,0 ,166 ,0 
Arkansas_43905,Arkansas,AR,2020-03-15,34.80 ,-92.20,"3,038,999 ",3 ,0.000000%, -   ,0.00,(9),0 ,0 ,175 ,0 
Arkansas_43906,Arkansas,AR,2020-03-16,34.80 ,-92.20,"3,038,999 ",3 ,0.000000%, -   ,0.00,0 ,0 ,0 ,182 ,0 
Arkansas_43907,Arkansas,AR,2020-03-17,34.80 ,-92.20,"3,038,999 ",3 ,0.000000%, -   ,0.00,0 ,0 ,0 ,190 ,0 
Arkansas_43908,Arkansas,AR,2020-03-18,34.80 ,-92.20,"3,038,999 ",4 ,0.000000%, -   ,0.00,1 ,0 ,0 ,199 ,0 
Arkansas_43909,Arkansas,AR,2020-03-19,34.80 ,-92.20,"3,038,999 ",62 ,0.000000%, -   ,0.00,58 ,0 ,0 ,208 ,0 
Arkansas_43910,Arkansas,AR,2020-03-20,34.80 ,-92.20,"3,038,999 ",100 ,0.000000%, -   ,0.00,38 ,0 ,0 ,204 ,0 
Arkansas_43911,Arkansas,AR,2020-03-21,34.80 ,-92.20,"3,038,999 ",122 ,0.000000%, -   ,0.00,22 ,0 ,0 ,213 ,0 
Arkansas_43912,Arkansas,AR,2020-03-22,34.80 ,-92.20,"3,038,999 ",165 ,0.000000%, -   ,0.00,43 ,0 ,0 ,201 ,0 
Arkansas_43913,Arkansas,AR,2020-03-23,34.80 ,-92.20,"3,038,999 ",192 ,0.000000%, -   ,0.00,27 ,0 ,0 ,203 ,0 
Arkansas_43914,Arkansas,AR,2020-03-24,34.80 ,-92.20,"3,038,999 ",219 ,0.000033%, 0.33 ,1.00,27 ,1 ,2 ,196 ,2 
Arkansas_43915,Arkansas,AR,2020-03-25,34.80 ,-92.20,"3,038,999 ",280 ,0.000066%, 0.66 ,2.00,61 ,1 ,2 ,207 ,0 
Arkansas_43916,Arkansas,AR,2020-03-26,34.80 ,-92.20,"3,038,999 ",335 ,0.000066%, 0.66 ,2.00,55 ,0 ,2 ,209 ,0 
Arkansas_43917,Arkansas,AR,2020-03-27,34.80 ,-92.20,"3,038,999 ",381 ,0.000066%, 0.66 ,2.00,46 ,0 ,3 ,204 ,1 
Arkansas_43918,Arkansas,AR,2020-03-28,34.80 ,-92.20,"3,038,999 ",409 ,0.000066%, 0.66 ,2.00,28 ,0 ,5 ,206 ,2 
Arkansas_43919,Arkansas,AR,2020-03-29,34.80 ,-92.20,"3,038,999 ",426 ,0.000066%, 0.66 ,2.00,17 ,0 ,6 ,210 ,1 
Arkansas_43920,Arkansas,AR,2020-03-30,34.80 ,-92.20,"3,038,999 ",473 ,0.000230%, 2.30 ,7.00,47 ,5 ,7 ,219 ,1 
Arkansas_43921,Arkansas,AR,2020-03-31,34.80 ,-92.20,"3,038,999 ",523 ,0.000230%, 2.30 ,7.00,50 ,0 ,8 ,214 ,1 
Arkansas_43922,Arkansas,AR,2020-04-01,34.80 ,-92.20,"3,038,999 ",584 ,0.000263%, 2.63 ,8.00,61 ,1 ,10 ,227 ,2 
Arkansas_43923,Arkansas,AR,2020-04-02,34.80 ,-92.20,"3,038,999 ",643 ,0.000263%, 2.63 ,8.00,59 ,0 ,12 ,224 ,2 
Arkansas_43924,Arkansas,AR,2020-04-03,34.80 ,-92.20,"3,038,999 ",704 ,0.000263%, 2.63 ,8.00,61 ,0 ,12 ,232 ,0 
Arkansas_43925,Arkansas,AR,2020-04-04,34.80 ,-92.20,"3,038,999 ",743 ,0.000329%, 3.29 ,10.00,39 ,2 ,14 ,236 ,2 
Arkansas_43926,Arkansas,AR,2020-04-05,34.80 ,-92.20,"3,038,999 ",837 ,0.000362%, 3.62 ,11.00,94 ,1 ,16 ,242 ,2 
Arkansas_43927,Arkansas,AR,2020-04-06,34.80 ,-92.20,"3,038,999 ",875 ,0.000362%, 3.62 ,11.00,38 ,0 ,16 ,261 ,0 
Arkansas_43928,Arkansas,AR,2020-04-07,34.80 ,-92.20,"3,038,999 ",946 ,0.000230%, 2.30 ,7.00,71 ,(4),18 ,259 ,2 
Arkansas_43929,Arkansas,AR,2020-04-08,34.80 ,-92.20,"3,038,999 ","1,000 ",0.000263%, 2.63 ,8.00,54 ,1 ,18 ,279 ,0 
Arkansas_43930,Arkansas,AR,2020-04-09,34.80 ,-92.20,"3,038,999 ","1,119 ",0.000757%, 7.57 ,23.00,119 ,15 ,21 ,276 ,3 
Arkansas_43931,Arkansas,AR,2020-04-10,34.80 ,-92.20,"3,038,999 ","1,171 ",0.000757%, 7.57 ,23.00,52 ,0 ,21 ,272 ,0 
Arkansas_43932,Arkansas,AR,2020-04-11,34.80 ,-92.20,"3,038,999 ","1,228 ",0.000921%, 9.21 ,28.00,57 ,5 ,25 ,289 ,4 
Arkansas_43933,Arkansas,AR,2020-04-12,34.80 ,-92.20,"3,038,999 ","1,280 ",0.000987%, 9.87 ,30.00,52 ,2 ,27 ,305 ,2 
Arkansas_43934,Arkansas,AR,2020-04-13,34.80 ,-92.20,"3,038,999 ","1,410 ",0.001053%, 10.53 ,32.00,130 ,2 ,29 ,308 ,2 
Arkansas_43935,Arkansas,AR,2020-04-14,34.80 ,-92.20,"3,038,999 ","1,498 ",0.001185%, 11.85 ,36.00,88 ,4 ,32 ,317 ,3 
Arkansas_43936,Arkansas,AR,2020-04-15,34.80 ,-92.20,"3,038,999 ","1,569 ",0.001218%, 12.18 ,37.00,71 ,1 ,33 ,305 ,1 
Arkansas_43937,Arkansas,AR,2020-04-16,34.80 ,-92.20,"3,038,999 ","1,620 ",0.001349%, 13.49 ,41.00,51 ,4 ,37 ,303 ,4 
